delivery_id Predicted_Time_secs
e68581105dcb5ec166357627879fe45c 2624.23267757
80f4ac018529ab35bb49a650fbb9a956 3051.85003174
ff50676525a8c393f98b9b167ebcfa86 4483.06136168
931c34aa9d644b5cd7cb981dbb8a4181 3249.69203301
b8fa2574581311461c76644858a9cbfd 2406.37400105
da464ce146c349b72f4c83a1de871cb1 2608.24839651
d7e1f1cd5668b5d02e729676198e5aae 3680.34566774
df4f6fa4e5c34040a96d419622fc4ea0 3655.30382234
672e59a5f6ade436ec3a1412c923aecf 3875.554911
138fb9b17d8c56e05899050f0103c629 3030.47849972
d86dd6c04f09bf822d6970a3a2f353ce 2539.41041578
92e3db4ee760e7b958ad9a0dd5357018 3380.04539126
1c0dfff2797c95c84adbbf63efca7170 3057.1259284
2981ad6fe96943a2891cf152f58f6e97 3277.37542101
cc44d227750479ed6800ea1006b42489 2979.39775843
681341f165c1026ca6022f17d4e31070 2671.77032675
6171ee00c8925df4665862c8005c56c8 2873.7448941
644d11ebcac5908a81b22a3b86f0020c 2963.63238066
ba1fa10eb2e2108144d56e3fe8d8dd86 3203.69877795
6ccc91ee9009a95383b9f802a40875ac 3255.82267843
669862feb1b684229ab2167061e1900d 2339.74994805
16c3d5351f14316ef5acbf34bb3e3eed 2618.45943233
145173cdd1bd096d2c4444c09301bcf6 2462.45881595
d0ace0cab75e8370d88f0cf72170e3ac 3513.48670443
28ec99adbd11daa2963fed9d448e941f 2413.29484201
f75491c56def370aaf72a5baa0049c39 2200.71067893
bf034e6faeac2924bca878e9ff3b0e5f 3332.5034154
3b2130956d6fd30e09ef172c985773b7 3370.18171178
4595b7aa8c822014ebe3ee1c19ae3a22 2639.16757457
0f830f90252cced9915d5208a6fba59a 2754.26568941
8205759dfe95e173e7acb064fe35b471 3043.49516119
d9ad92e1a4d734f9211ab91ea308010f 2754.22528372
86beb6c5ab5c6cf15e4b876f7d20f2c1 3009.12507806
f585c898e3372e6e4d19dfd3417cdced 2900.95732532
9636f172aec781d1dee55f15a874fc46 3185.22824304
a8cd108673e148fcef1a966d4ccd3d9c 2889.9693808
eeb3a5afe54d2818ae4576cac81fdf6e 2800.53908633
97364aec07951f74634b11dde5c1e743 2406.67005568
73d3389fdd3eda2de21a4e69e8875436 2775.48337347
e94400db5cebfa8b094a3d32cda8811b 3542.09265311
31be76bc2649abd6b3ce2e62b8fb539a 3489.99778671
613fb4e768b214c4d46ee39c214cbf12 2642.43191461
3edca7a2880e20ae3c81d8549db3798d 2853.0896407
29deed563eae0b5fe78f465742373cca 2570.83117479
0b5fdab1bb7c8e316879b463918e352e 3409.58052329
c04f04dcf6601425928429ea6c74b064 2938.06331607
cbc18a77336cef608ff0941e2340e880 2594.95135851
bb01a2b1351e5fed8b719d0d8882b912 2846.94258283
46b7cbc0e8cd4b05841a760832e506a7 2782.56696473
cf33378f9991d930ef60501bba88f234 2889.7691033
cc81a92b5b41e6e23387ae439959b756 2774.02840441
08ec2c65efa07e66e647247091789fba 2899.07495696
4144c41d7d844e74234fa1ee6c4782e2 3709.20789505
cf42176543a8784637ae782b0393c4e0 2936.53021791
7c696a317e61fb05c22d532e34edc3c3 2401.05800294
a6b84b0a7ee46c5bb18df44fc5ca20c3 2254.06756289
f6b62c8b04fc5bbb12cdcf04e6f02ffb 3376.85857245
f775492ed44e11fc6822faa9d37c705c 2629.02926664
de21d5e27e297e43b2b1ea2ea23c3e7c 2762.99605072
173761e6f04c1e3aa29ed0f5c7b10013 2179.624986
bb32684ba1706ef0fb598c356cf9d0e5 2474.58396752
b2954687561983052cf1358f99c3a060 3027.89940407
40323db18cf81f389df244628b32007b 2400.16043811
e37a776a1e228a0aa4810ef775e45119 2140.19279136
130d8aeb9721790c753b9ea57c0b2d3b 2414.76310406
abcc7fe405336583baebad329ac1e9ec 3048.24227805
aadc43ae2ddb73fc1323d195c3aea4c6 2520.45339989
c1e832d103321fa53e8c7b4fc08ccbe8 3242.7358848
c84ad9e184ce7d7072bdced6e7c7a0c9 2746.97946797
81bdc0d120a6583ae3eef221de4f23a0 3551.63264109
3578bd71981bb8a3fde21c8e38ec9b3c 3681.36325831
e529ae088713e4b825f270fb90d13053 2684.08011367
308ae592ac5b0609942b4a24c004bfa6 2925.2398544
b9f8f69c4d11e37ffa56af0040f3e838 2212.55670536
0690dc80b4c50f90d844ff300fc39fcf 2281.37287366
f7b926702dda0059745b51ab5f42b807 2251.88164233
6abdf701d93bc569cf6fc41abe9881be 2636.40299131
2c58dd1753f252b16b022f34b347df52 2780.82798284
178e16d14d1eca4b6928ce2540c948f1 1979.56499722
8a451ffa0a40f8d7948eba1601599686 3018.24528607
762cb6e49ed58ca5feb65fd0f54a9899 2921.03235759
c16a893c8bdc67fd3834a248551da76a 2533.82178436
ab3d4e09187078973bcbe60733e0cc21 3357.44907672
d1c88c9f881a368803cb4ad11763873f 2465.29089291
ce5fb30f91b9c6f7f36b893809cebf6c 2763.68306531
069ac33d7b470f6a5bc194730e4236c0 3694.24106263
f9fa9290e8806465f303ac9b8390d48e 2706.70942871
96204deb80c5c59730105d86ffdf2e5a 3047.04916908
e36e0e83d47f03d5d1c5aa93b974a598 1945.59304994
2efcfee725d22f73c05836ab663a8c41 1898.09829429
7ce32c930fc12c6cea1b30f0b674ca2a 2383.73215608
740b2b3481d15c58e591b69d82beca23 2045.50753423
9f6055f419b84a94766c363c79fc1274 2284.88312611
e8b2ef0cb1c3a63f7c6b11abf449226b 2251.26583538
02ff2f1b0b3433a95db5c7a41f73b16f 2647.97264514
0a3ace75fa55b73adcb5399832db51a7 2644.64436219
0cb571693230e878e0730e389502bcbf 2504.22961248
340944c8b6cf54d61888e40523bd04c4 2627.62206066
9e7b32c052abef004ccac76afc8f277e 2955.46611869
34d452e101661d2ba5f2dfc4ea2acc30 2987.67251495
86abf549a8cee963e63f1e1a78bb8119 2924.87091255
155b07c9bd3f1d7cf0cac6275b11aa35 2269.3707281
fd51c500506bd7636d3a71467e34fafb 2613.34508067
7d6b6ec16e7bfd6148b66fdd59198c55 1965.5354617
98ac179b22e1e1877b41df32a7b717c5 2244.48312636
2b1b5453c650b06fd8f188d48c1c86f4 2950.56941679
d03677f378e7fd0f7d247f20d08c2b69 2880.76093233
aa7fc03eb505c303ba868f6eff394afe 3747.65046349
0d0d09e269fa3c946f9d4b50f15eec7f 3346.18572323
d8675e7bd558050cf4a1fcb4f39909c0 3282.83580171
44fa0c2ced54f8906af315fb6c1e15a3 3714.05811542
6c2f3890f2b588951e5c60d5ea818845 2589.852432
00ddff8df042ac0fbdb1785501b208c6 2809.39763342
db2902e0341f64f43fa2d7a71280ed5f 2464.25375228
754559417c546c86726eaf3489dc75ce 1844.68806392
3c91ac0ea85b06677e0ad62eecc8723b 2463.90168459
30e32eefb5e7b38eba4ce3e3ffa12698 2255.36704346
39d596038792c218bc5f85101414d3ef 3090.07822612
14727ad408c2120fbc0e146ea74b5b9c 3233.32896245
7436bfceae41494411fec29da89f4b7d 2730.79634209
e88e9bf20765307bb0b721e478449544 3874.01182868
fa5291ce3b784b2031d7645ee1867cd2 2072.28287245
2fb38c3965bce4e112ba5f29d859a163 2667.77318679
418ca4ced86317babb2edf4934d61a2f 2658.02683702
48c46bd632ba1611cc73a753fc43805e 2475.00524842
8dddb9230e0a05de1ee0275f854f9f7b 3340.8617656
01092ec5f08b8254ac5fe42f9abf8133 3247.04565098
4a628fdfec96bf747784f674e1324af0 2394.04694225
61ed593a42a2487dd1cba360a29da952 2231.87410783
cd299e8d97ba38d0e80cfa677527e8bb 1860.08079845
c9f2636d3b115cde215a0ee509ce202f 3185.47521899
7c538f693c8556b7d2b082ea3a7deb44 2936.19660123
2425402c2c5ddecbb6ae6ed833782670 3397.67414028
2187d0d5d176c614e4078e26ec25acce 2371.42492617
1d5458eec57ca0933febf58105d9fde6 4692.74154653
09b899b877bf91c7f0481f2e1b87a32a 3112.82153599
fa83b13f3c5d3517184cf76817b51933 2982.83518171
24c28f1a0ed7d1286a5601f67e2a61a5 3339.74522821
e5315a508e4061ca90df0b8f8f9452d3 3478.67265806
24820548f20a5a46177ad3ce30d65020 3609.6626272
1d3c1cca37067aafeed69fa226a27c2f 2943.51294643
98b92a725f86c5e9262c9fd30b038868 2797.01907216
e130ccc77720f124de3d10c498700cc7 2442.26060616
efdfc359e171c9648bbbdcf4301abf28 2830.53248941
a671750dac0e2ff161427b5ef80df070 2269.30030563
32b9454ae54a175327d81a9a0bd9484e 3274.65524576
eaf0f2655dde4468138723bc417c9ecc 2951.57802894
99ee9373d9030585f772ad36bf8c98a9 3263.91531258
170a1fa94f8a0ccce86b51bc82dc1111 3073.34092134
ebf2f8e5f17eea27c18910697ec7948c 2599.05921042
51cb0fa66b89605ff3078b49aaed312b 4558.0443779
af825f49cee854556dbda6ad5f3d3b15 2461.02204227
ddc6a12419a8d33969b1b1c3fbd6b69f 2963.71396112
f55102bf0d0785b3e99e3a37a2af2733 2491.62596836
6fd9b5f40998bf144378b7c18b820b20 2783.49725096
33a2c245ecaa4cd88232ce4d938f9341 3300.10053708
0f882b41a2e90983e064cd1e03f3adc7 2367.46317886
f30853a6a2208fbe88ce0d5ad0f4fcd6 2938.71470965
7392aa2e3c7568bee61bfcbf44640728 3253.89151135
f35bc82890e9fb9c6f3299746fb111da 2816.69703991
c667c2b3f3686755156c5b25c0837659 3120.42186429
c337fc037882238b6a1473a07292fcfb 2056.65489549
2de5bca11e3ccf69a53e40528b5d5f94 2362.26825559
e12b154b6e93ea6959bb4e6bc2d822d3 2983.28067954
f908c5271fc9466df7a736c46f53ecd4 2632.63619101
7c923dc3d30ef964fe76bdde88e32be9 2261.6991961
9035e8f2292a25ea1bc2bca651037296 3642.85867981
8b67148cdeb02c958c480f4d2d7ba950 2646.76304563
dab96a49cd36f1563f6e22376455e844 2703.31157416
95a04b35d9ef81fbc76ae849c734064b 2728.91643685
3722577067dfc24f2d7d0625db07c295 2625.52700511
c98a1743479248fe033d5cbfbcbe1103 2663.30458451
73b1ca61ff7b6b8a3de605bc90a80e7e 2888.75633142
debe2c7dbb1b47a18afdf375c068cffd 3294.49668669
96c428979794d538936cf9019bf9bdf6 1909.02627811
25f2d4aba6e624fea60121f8d5d0c344 2213.61633767
ed0654a3515bd8669edb0af786019ac3 2752.70352424
4f95d0726ea53099c91294068f103419 2530.07565587
407324cf787c30ae5c9ae25dc8ee6f8e 2920.94137501
57011a46986fdcf085c7aefc34cda605 2505.6882338
59857038e92622b724c30fe8796cd4dd 2633.56427547
cdf4e3bfafb30ba119f908dc25c622bd 1970.15669854
3daf12b8e4637f9626c3713555c82b91 2639.57823503
af681ab8a0cd96c00016d8c9efd98ad0 2877.0774338
0ed5941f2fc9ce36dd3271e62eed99e1 2583.06966512
48a8e06df439c8d917bf10a4a40e0a0e 2504.95421187
63be1cdbd8946fbf8e610593572e7719 2118.82119203
589571c0e9c58eb600c992f0478eb3d3 2917.96602548
e1b1ad6b79548b2f389fe1e63265f1fe 2153.65797537
f8262ae44db39fbddccb6aaad8220d2b 2458.57974839
f2a2c42cee36a97f0ce292ef6adc5b17 3312.93003368
74b61fc2c93bdf5baefeaa4f88246d25 2710.03378895
76819657ea2b010271a43ac0a6bacf26 2644.6413652
a97be1302bc7d9baa1f11d0fc3958c61 3989.50696254
38f4af7135c6d70c8f1e9d81440b9a41 3179.60461368
2990f86fd5e0e3f44308e71474f33165 2602.0788316
95e2e6400f6b2871acd9674a3ed05280 3963.63303571
c310d5b6b04e7bd6366f1d07beee2ebd 2641.99500645
faa7ce142aecb9d5bdba9f111c6dbec6 2584.3977351
bde84eb1cac887d08d977cc12eb99bd2 3236.06816707
735f79a78e6103ee3fdb486786dee85f 2544.18546055
fea939b27c0450a19eaa26dd0bf24f6f 2394.43872476
54f6225de7f1f3d38b16a12937cbba30 2505.6630323
8642de0f37f1446515fbb7767c808548 2516.11687341
b2e8708bded46c5d383338460b2d119f 3015.95095992
ed36cf37f80dc5181536d797a753096b 2621.17213123
d81da22ff247ae2d489ca901ed940129 1740.37499123
0b8b2122b76d502ff87b5ac4a3a46ed6 2270.87522315
8acf8ff23660df8039b7e74eaaa25cff 2359.54405528
845daabb0063e5bd5c4a1471ed4a0378 3247.65309382
e815423b7633cad342b3701a058982b1 2268.45802542
d6e5cd838f90b4c04dfd1a3e37cc1d0c 2337.02879982
1f03c8c054bb67049184dffd8d90f9e9 3906.06288718
b1a1a70938056b57868c5d7ab08a1b72 3255.04776557
b88088319c154c3cbf7f2a06fc8481a3 3513.23606782
e6a45e4d8ec9c4bc6899b824ed18d9a5 3387.62533326
dbc40a231031f14898ff34190227a236 2856.24922389
21f8a4b7493d3ffa073d7ab46d9283e1 3700.8077254
d5a1caf0d093fe4b81510de5e60ac549 3577.94017747
89873eb4859ba7450506cfe3110556f2 2655.07278402
f124ec9785a74544c6519e9e42f22672 3667.79309842
10fa957e7cd45b78cdafaa0f870d89b7 2506.24492532
250db0924be7236f0e640eb1898ed8bc 3260.84286246
c9c8934d10c59a4faec09dd5cf24d533 3000.54464068
eb64ce025faee064a900bcb61506ded3 2100.71735765
6b1e039ef255773f49f06fa9007f594d 3616.2770168
43dae27656d017fdd592221f3d871d21 3515.45442837
43b180b24f518226d3f7036e8f6c2493 2873.83949525
c135d16187eb0a61df65ea846ea2ce20 3220.69308489
acbfd8753af271ace78c8ebc945cab7a 2651.17346079
c9052679fce00d60b58e08ae59495110 3477.74704228
014fba9042304ec7920cd79a5abc480c 4125.03693138
828cc87263c65484dd2a60d96f5bb799 3027.46122343
34c0f6be37ac2bfad44bfac31e8406d4 3161.27221354
e0a485f4fe299e25491d5703cdf509d3 2711.87861685
7710b62cf831c4bea90e61c8772ebe4a 3701.92281007
f1763c49bd60f6c4cee7661848305e3d 3026.69179849
aa72615faba63d8e7e2ee7360ab3444f 2157.76613861
b88b2f4443e8a8f3b50ee50f8d165487 2380.53396011
f11fe7fefa31213523546411ffb18f1b 3126.9539989
bf543f4b2fc0e4c40745b0e922ca9db3 3809.84534601
b38914af394e7e51bb959b2a1cf39db4 3052.54514499
f402b7a687ef79dd8c84ea9168ef91c7 2477.89109624
9a412485e11ecaea54887ffdfa1686b4 2810.55928927
9bfd3675643573d0dfdf33ebf52eac05 3201.16266598
8e6934a52b562856626ec19c69c1a794 2088.21055018
46886650ea93ea955b79a16f2d317ae9 3197.52432402
c8efae169e4ce0c425c1547004404847 3395.00515966
5b256fe1db7ee3e8534761b61620798c 3803.5910086
e6da4323ec8c14b3c5541f6d0b19af77 2523.47374851
64ae741bc0ba597170fb38af82f48745 2764.55335437
7b61f099fa06c211ba516305fd38a1c1 2585.63310736
9041b60b75f01314658ba90b3ec20d31 2260.25640278
c5e2fb37a9d398d384d1c4545d01cfb4 3735.89701079
8c25d44a39e80ca073c6540039ea8c34 2996.29804718
06a2103f2a9b9cec4fe596c6395f160e 2510.14620396
dc71bcd94dfe27282c81552bd722c7d6 3038.01000405
166203674a8112211b3f9fa6e29c776f 3371.90578546
0113bf5e8f344d2ebdc25dba7c9b4c75 2392.33593898
7cf3baaf70e1b347cf5d92a7aac16787 2757.84046555
b77db63b3b65d7c765f2feb9057bf02a 3503.81560514
10debf546fe22c83aaf2691bb6e7a6dc 3337.70740663
50d9c4bef0564835bbfaa4dd37ca2cc1 4116.80711554
6de50f29fc06f88d146a0cdd9f118107 2421.59906405
eaa591558f15821487d875c0a6feb095 2404.20692897
b6bf730b4acb84836fedc27cf78d2761 2853.48220499
50ffc2c770dd98243eeb3ab85415e067 3047.93281825
3994ceb1f9aa18d26f9b4c84eb0622b2 2553.42004629
343fa081826af8c1512f3e2f1f674f8d 2154.91433355
5b2a8581c64be819319897420a4425c6 2087.86349821
c58ca6986dbe9e0697b2357fa5e57165 2314.78565018
7d91e5a44832b501a09e023724d5a45a 2879.04726242
1381d98cebd9e6aef8c0b50182783845 2732.43156105
99b5636c030a9d2e123b59cccd179d13 2546.36293627
4c56464ea8bc837259f1c1553b30fa44 2332.00218862
8d150309533c08f9ade35aa8354244e7 2475.49893087
7fece6e9ff46a7d2641ae03097053a12 1973.96640193
c50de30ad66c115efd6e48dbd4a51ad2 2501.02534223
6db9e57c11f6b877ae24cdc84b9e8c71 2992.99777193
2fd522ec60d2079d36f88afa0d1c188b 2584.77836042
4fa3025ebabed8d2ba1dcac7e74e3c94 2073.31958324
d159cec1bdb308e576f80ff8c7003a44 2650.59573464
7589aa25ef5a9cf5da5a3d424cd126a0 2770.6415057
dc90ee0c8ef339f5622bc60dbd125878 3829.42399369
2c542ef881a7fd385be1dcc9ea733ef9 3388.28022672
d0b8695a25b7df72c79403add408ec66 3068.24096671
fbdc3f41a96b32ccbbd7d7a80453f230 3708.14076005
dcdf9e7b1db10f64dadc6c1f706f4f5d 3437.20862476
49e61d52c53e638a7e75756e365a953d 3548.77066249
78a1580887c914113cc6b18326e812f4 3199.07894152
c137f7b2e5ce51256fca1dec1f6e2c34 2256.39036726
c9b5df92571095d67438884da6095423 3184.32287193
1bfba3db1d8ce712698562ac421a007a 3027.35738504
c460a56511084e172adb6a79c3302c09 3586.32965595
577414867b67f324808b678f112172c2 3346.66594301
04ac68fe347531c88df3e57fe5cf3221 2502.88190674
83ac24c28eea7e932104d5219a59ee14 2306.09978007
43424d8fd5157b71b31198f44e633d6f 2798.47304936
7da694462f6a52359eb83ceddd8a0ad4 2460.83259376
22b4dfa4e963ee5cc7cc5b121e9f62e4 2730.52466111
799cb0cbd28f0d25af7b6635a7d2f306 2935.51979372
44f4c85da8709239a99d4bfbf292f67a 3544.72804721
a99bafbbc5612b16726b0cd6c2db53b7 2468.68191398
e997eaa3fb29a38062abf73abae0bc22 3230.79026049
91e4704217ca585b35b33bd3a4e2e8d5 2277.46343751
6ed0b04eb22a2eb62baea7c9cff73a30 3054.60137616
209afb045b1545dfcf5b999a5f2502c6 3887.3911091
39229a66f5a216321bcf080741636fb1 2631.2177871
4b64f6924f64bf414d6e408d676542ce 3145.72698524
a13932d49bc8157be0890688f176f812 2060.31966701
132de0af1ffe1fc623cbabaf313859fb 2413.99350004
b355474d82cfceb0c701815f3276590e 2860.16102417
63f0d5cd37c1dd627646fd7b645e31bd 3218.65819871
82d27302cc56983e0ce7c897104d4bb5 2684.40883523
bfb217cf0ec99c2ff2590d505f8f32d5 3159.78240977
a3f8ffe58d6024b7810fb3e34b3558fe 2498.26118765
d84d470f190264cb06d080a07971aeb1 3082.95498491
764a979ddd3e88f8ec4fb892db1c8703 2700.45454373
35dc090c6472bd92af3773219e44c3bf 3703.56426259
c8d21f8970d6a6c449f3933e7719383e 2319.7742786
f603d1661942221524a6ea0ec268fc78 3827.60386218
559df0b83dfd1e400ddd475294511e41 2959.68066371
22f7129e8d1f4b1981310469d8b38be8 3871.65289541
d0a384bff16a61b0ce08045bed5ec7d7 3094.87512993
aa379d9e28186086c06e0ec942bde1c0 2675.25199513
3dca6f7f91b11276b6fc1230026fc319 2668.35771708
04d0dd03e030a195c75e4e8f74fee23e 3652.634294
92b6058add1ec6fc101755900436a686 3034.74271452
ad6198da77bb9be62c96bc4d4d2b7cce 3008.76019511
28cb3cbc758f4e01c92ded7892938909 2214.90104624
a9c524d6bb48033aa0926651d5aaf451 2008.08831454
a5aa32cbe6ea02666a562f7123c62629 2348.69030194
7a845ab2f2017dc6302b1701acd44cee 3054.28553077
7ddd421df6a15ad21ae1b5f09d3a6615 3148.16333667
d3593c0e378bfa977d0e7818ef896e53 3191.34394466
47e2d4ea01617fbb57e8e2ffbc9a5f2c 2664.881589
7d9fd840b5a03d1d558ace985bd6d5ab 2304.6566064
90029e5b631ec4548044f7c2c85cdd78 3140.58615687
0f0602a1cfa8b14ef85b5b21ed714ce9 2638.06212754
c9a63c1241db05b076bb669ec31787a2 3025.27747834
7f3380616d024ef95636da66fe72e849 2600.22724395
31ec2d5a6473eb560e689fcd563f29b6 2614.60349485
a99730958fd80560a0e03a7c19da37c5 2579.08357441
9f4d9d930943eb6ea16d69a98b5fd99e 3711.28643443
af7f3b418f63292d540a2b49f4140550 3181.21334656
87cbedd2b00ce5543dfdab069a15fd7d 2743.03014068
ccf57c6ec41a37fd44ae2606d41becb3 2279.38876257
845e3a29c57f89638f3f0c8471d151a8 3111.12302796
de99a9597dc6050763109ac0fdc528d3 2505.70344392
6c1faf7a081ae10810652b4b5f0f924c 2506.09567285
e349ec76481c5074785c045b4a76903a 2333.83313897
1e154494d989ae95076d746677e84013 2679.14535716
12f14b583c7a5d339fe94e4f366cfef1 2574.57230193
c1156ad77c2104f5b6698cf57554bc1e 2523.03728505
e65b494b4bc309b5d5cdfbb86da6f583 2794.0231788
b92e2f77a319192f39a5a2e93bb43aa9 2233.65982176
6d72cf05f0a8044f57f11e31469263eb 2595.76139074
a427877fec942f8f90d1c9bb2379dce1 1803.6488424
30e481cb5f6f5c6a3896aa14845a468f 2468.29666637
d2a3d410de2fc450ce47cc76d4477e46 3235.22421487
42b6e52ff88b9abd9a93eeffcabb4a06 2206.02687167
dfc54e40dfbe1b62aefb2c60927a1d9e 2274.44484304
fb09cdfd22d8803368054374b9d048c3 1870.17444342
1fb1f4de1cdb26857d1f2dfbd4840b13 2242.96071598
68503b8bad9ac5769c603336b047c711 3205.16821777
a8adf896b589414382598ca32c47c684 3082.07984999
067d5af81482d72914d1fb0323500c2b 2517.49596859
62ba3be628b5abb0f54fa5165fa27a8a 2737.88860412
df09b2fc52aa0dd276c14ff1a72e2ef3 2492.6627558
78ca9584b0e5c8843c68c08c9d72f27c 3101.5137766
63042070b4d09ea758cb838e554b2637 2856.58076791
3b591a6affc552682ed10e49349d3e5e 2586.98837494
2a6dc10c334052f0fdd339c3e3dd55d0 2370.92876976
7bd15e5ef34fcef250e428eaa3161fce 3080.61137249
b4f7eae7b3efdbf43e45db18f88d3533 2047.46065133
d98e778b18333d0b12080e592b506005 2972.06206899
847826ca9182e2f1a558ec781f5c1bf6 3483.98832744
b02c7662f30e982d3c80adf53faa3bda 1851.3053682
5bce628e021410abc96c779573f342b4 3513.60054402
e85e32e132472ae81045d00e8ee2a41a 2992.82078861
706b592a0175f316e09f469c74090a26 3062.09399731
e3fa02b50ec66d52d8defcb8f63d670e 2494.63306757
023abe907e4fe219247183b03d2559e5 3394.01549938
a4c22096289a6de3485849c2e3cfcac5 2671.20408159
61a0aae116a01e04c17273b48eb54979 2577.2841271
9ce6884cca821d35142d4ad7f99125a3 3177.91879828
bf1e7fd9ba9c37566ad0f2a369278e04 3267.06408477
4a8743760e25758a124a53841e4fe20c 2723.33991409
702ebae27a24d6dca62d6e9def985b61 2455.10028882
0497c378147c8f8c9a35d7b7917b8787 3034.61453695
4a340041adbb01f57032fd56f3c00405 4091.59110004
a364192612768920b33f30b9846a9ac1 4021.48145016
5abf282eed04d3c728e3f4e2c48fe72c 2672.04953895
fa7c295b23d0b74960d9f90ddddb30b2 2167.25496928
082628e33107fd7100a52e5533f9e7cc 2387.0118262
8e1cbe278f95e83e6896c6a1e45c3188 2809.17861593
fa0aa5ff2d9d4048401a301c1cb80d65 2923.88824224
757ec53164eae0e7a00c57055accdef8 2660.89304448
02d76116940e0a82b5613e1ac4829f30 2570.72417705
8fbe76310343e33554dd8351f90448de 2318.44000665
999b8849cde64def33a0ecc862a44f30 2212.26591049
f618d7252b0b589ea9da70a1424e0946 3456.77487619
b6202c7ae1bb553c9aca3caead027d50 2402.45557837
483c33626282f378e809bceabcf18783 2737.74556801
a803dfebc7ea989fdd174b72e668f85f 2688.79442184
de2c9ddeda600b2cf2533518b7bbfbf8 3444.17811989
798d3bdc09a16d480d55c895c0884b84 3251.85763759
d85e848706e47135217cbc61e823e68f 2972.85066317
5859a40ff779ad176f5a78a83d9d0547 2094.12424509
8c71d886568c9c00dc90aed4d20f29f1 2758.91094002
cef555db6eaf03dfe85179c5fa8c27bb 2889.15774895
c22bc563094231b279b279a62d64cda6 2297.89385419
512754603ab9cc943c67fb88371cb128 2613.0344965
f03493ecc0413ace265f084739b5eb41 2683.2552567
3233788c9f714f557341a7936b3973ab 2367.62574964
cd2f41a2440584d3178851a4d27b25a5 2729.66204152
089dd5c08a6e39e2ac72c83d0820277b 2996.03785804
1a178f300f847fb9144acd4ce0bdd381 2396.95781033
49e26cf6d2b5b46c4334aadb5eeeac6b 2896.87001624
b0c14a96da52356d7aab625a3fcd7229 1984.27012631
e311531ebdfa446aa4ecc13cb30bab2b 2970.79292392
b3ed28c1c088bb7fe6b985ea9539c993 2786.78413808
15929641778dc46d808a9d3bd52014fb 2746.82035528
c1de55c2ea27f53b9f6307e0b8286ed0 2340.94887033
15de27a30a6aa6e8bfcade50c69c0156 2359.21843784
6d4ef2d32c6926cb19876e07caf629d9 2332.21331656
7a856a663d2b58cd8158914c70858130 3197.31911063
ca006813665abb192623f6d565c024d1 1953.71600624
e8cfbc9980e9dc16c88bea865ad578ad 2706.81158847
f39cb247777a953edb43ad39017d9eb0 2941.02157465
44c5c15e4eaee5cb8fed53e34c4537d6 3040.48342336
1a581a06502dc05aecec8e74318a1b88 3363.03643771
69c256e14680c7148163a1338e1156dc 3820.58603349
c78df5bd00d12a73a5b67687aadf71fc 3230.67929178
f7a22a1793158574131b775c4a130355 3183.07614674
c60b8fbdd9d54951cc4ba779926934ec 3685.88696578
9782b143450388d5033e3141bae6b711 2015.01715066
fe22f87d55f83d1464ebe526b9e69574 2092.00284785
6a2fe35bd70ebe84c87afbf76c1df829 1897.37021637
f468240405fd717340763b152cf33176 2977.05905534
c56fe39cef9839293fc0d13d2f2bb9ca 1863.2985442
79a29f64bdb63d726b3a6dfa408368f2 2790.45844028
53a9a45c51287f45ab623bfa38dc6636 2898.99154915
12b2a304178635f8fcc00e78e1612b78 3815.86343989
33d096d2b90da8305b30c3673c46ba01 3720.72117329
62fe8b865a00f1efe821f622ffb6b5d1 3119.13874425
f7f70895629a5984ba4cea88f2841e39 2955.35575752
d12479e1ccfc251e03d6d8380b971a0c 2699.60124882
8f9982306935b0e33f6cc532112b9b23 2812.97318035
272b30e9015b243c6b6ee7cdcd085744 2962.79317135
59b51facff9a1be9d8846e9a407b81d0 3262.64769561
d88d7401c46ba353172f896f2e0fbb8a 3471.29762639
871316c5323d6a8b906935a3f51d7f70 3176.06783807
ba16caf3ffc26ffd797aad90fc76471b 3264.88760234
08c4c6e5c36fef62272a60840abccb9f 4100.76841348
9e04be41065342e514ea47dc1dd8c22a 4100.76841348
245ebaad2e96d15dea0157c8fdc3f262 2953.93168394
a5a300bfef54fdd7361db7ddf589f6fc 2351.57542808
5e855df42e7024ac913d4a5e7a92b765 3855.44396744
d46eb189d0556fa367480366bcb5aa0d 3294.29621786
bb8fc1156dec04f36fc8f1cf7220e8a2 2533.97788364
7d5bf0de436ff473b6df9e371d900f03 2983.27436642
6da09ad18591dde24d80c835f0105153 2698.89088425
60c1d2d091e2e605e2b3735ea18c9005 2783.67658421
f24d4762a0598b63a0cf6b6bd98a7e97 3078.58564997
537feb594e26a952f7732abd180c27c9 2378.77620821
9536dc64356fcae949a82f96ce7e472a 3143.82795621
6d2eb36f9647a981d6eca850f5417e15 2696.74785375
17fcf4ae53f4e00956454a0c677ff8b2 3553.63143594
7aed19e131e9f2a714c603c38f561fa3 2993.10606098
b8a81967b2c010f10b4a92b8de252d6e 2592.3129055
0c35657987518c55da31abc565cea752 3161.49820156
6076771480f41da295154a1cfac30b0c 2870.6601401
1095ea63739710d2ee2c62fcc5790249 2413.22511173
e3791fc48cd86a5bc5bf0ff759f45564 3370.22350999
15a8afa97e7fdaffe078bd1dedaeac1f 1947.79485218
44d068ad2a34350c36421abda17c4eae 2987.84404389
7245cf8f51ded14da2b417144a5d61c7 2983.64923247
16383b0b2b427bd3ea7af094a29073ee 2905.19196041
8c117496bf1e9254b3c1fb864c3bb05e 2702.09415109
